"NAME","ECONOMY","DISPLAY_NAME","ALIASES","CATEGORIES","TYPE","VALUE","STATIC","STATICPRICE","STOCK","MEDIAN","INITIATION","STARTPRICE","CEILING","FLOOR","MAXSTOCK","COMPONENTS","DATA","VERSION"
"object2","default","potion_of_luck","potionofluck,","potions,","ITEM","10","false","20","0","10000","true","20","1000000","0","1000000","","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]LUCK{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,POTION;metaType,POTION;maxDurability,0;","1.1"
"object20","default","lingering_potion_of_fire_resistance","lingeringpotionoffireresistance,","potions,","ITEM","218.33333333333331","false","436.66666666666663","0","1000","true","436.66666666666663","1000000","0","0","splash_potion_of_fire_resistance,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]FIRE_RESISTANCE{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object21","default","lingering_potion_of_fire_resistance_extended","lingeringpotionoffireresistanceextended,","potions,","ITEM","224.9933333333333","false","449.66666666666663","0","1000","true","449.66666666666663","1000000","0","0","splash_potion_of_fire_resistance_extended,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]FIRE_RESISTANCE{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object22","default","lingering_potion_of_swiftness","lingeringpotionofswiftness,","potions,","ITEM","161.66666666666666","false","323.3333333333333","0","1000","true","323.3333333333333","1000000","0","0","splash_potion_of_swiftness,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]SPEED{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object23","default","lingering_potion_of_swiftness_extended","lingeringpotionofswiftnessextended,","potions,","ITEM","163.88666666666666","false","327.66666666666663","0","1000","true","327.66666666666663","1000000","0","0","splash_potion_of_swiftness_extended,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]SPEED{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object24","default","lingering_potion_of_swiftness_2","lingeringpotionofswiftness2,","potions,","ITEM","166.99999999999997","false","333.99999999999994","0","1000","true","333.99999999999994","1000000","0","0","splash_potion_of_swiftness_2,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]SPEED{0}isUpgraded[0]true{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object25","default","lingering_potion_of_slowness","lingeringpotionofslowness,","potions,","ITEM","168.66666666666663","false","337.33333333333326","0","1000","true","337.33333333333326","1000000","0","0","splash_potion_of_slowness,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]SLOWNESS{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object26","default","lingering_potion_of_slowness_extended","lingeringpotionofslownessextended,","potions,","ITEM","170.88666666666666","false","341.66666666666663","0","1000","true","341.66666666666663","1000000","0","0","splash_potion_of_slowness_extended,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]SLOWNESS{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object27","default","lingering_potion_of_water_breathing","lingeringpotionofwaterbreathing,","potions,","ITEM","193.33333333333331","false","386.66666666666663","0","1000","true","386.66666666666663","1000000","0","0","splash_potion_of_water_breathing,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]WATER_BREATHING{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object28","default","lingering_potion_of_water_breathing_extended","lingeringpotionofwaterbreathingextended,","potions,","ITEM","195.5533333333333","false","390.99999999999994","0","1000","true","390.99999999999994","1000000","0","0","splash_potion_of_water_breathing_extended,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]WATER_BREATHING{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object29","default","lingering_potion_of_healing","lingeringpotionofhealing,","potions,","ITEM","200.66666666666663","false","401.33333333333326","0","1000","true","401.33333333333326","1000000","0","0","splash_potion_of_healing,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]INSTANT_HEAL{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object30","default","lingering_potion_of_healing_2","lingeringpotionofhealing2,","potions,","ITEM","205.99999999999997","false","411.99999999999994","0","1000","true","411.99999999999994","1000000","0","0","splash_potion_of_healing_2,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]INSTANT_HEAL{0}isUpgraded[0]true{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object31","default","lingering_potion_of_harming","lingeringpotionofharming,","potions,","ITEM","171.99999999999997","false","343.99999999999994","0","1000","true","343.99999999999994","1000000","0","0","splash_potion_of_harming,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]INSTANT_DAMAGE{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object32","default","lingering_potion_of_harming_2","lingeringpotionofharming2,","potions,","ITEM","187.99999999999997","false","375.99999999999994","0","1000","true","375.99999999999994","1000000","0","0","splash_potion_of_harming_2,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]INSTANT_DAMAGE{0}isUpgraded[0]true{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object33","default","lingering_potion_of_poison","lingeringpotionofpoison,","potions,","ITEM","164.99999999999997","false","329.99999999999994","0","1000","true","329.99999999999994","1000000","0","0","splash_potion_of_poison,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]POISON{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object34","default","lingering_potion_of_poison_extended","lingeringpotionofpoisonextended,","potions,","ITEM","167.21999999999997","false","334.33333333333326","0","1000","true","334.33333333333326","1000000","0","0","splash_potion_of_poison_extended,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]POISON{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object35","default","lingering_potion_of_poison_2","lingeringpotionofpoison2,","potions,","ITEM","170.33333333333331","false","340.66666666666663","0","1000","true","340.66666666666663","1000000","0","0","splash_potion_of_poison_2,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]POISON{0}isUpgraded[0]true{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object36","default","lingering_potion_of_regeneration","lingeringpotionofregeneration,","potions,","ITEM","293.33333333333326","false","586.6666666666665","0","1000","true","586.6666666666665","1000000","0","0","splash_potion_of_regeneration,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]REGEN{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object37","default","lingering_potion_of_regeneration_extended","lingeringpotionofregenerationextended,","potions,","ITEM","295.5533333333333","false","590.9999999999999","0","1000","true","590.9999999999999","1000000","0","0","splash_potion_of_regeneration_extended,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]REGEN{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object38","default","lingering_potion_of_regeneration_2","lingeringpotionofregeneration2,","potions,","ITEM","298.66666666666663","false","597.3333333333333","0","1000","true","597.3333333333333","1000000","0","0","splash_potion_of_regeneration_2,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]REGEN{0}isUpgraded[0]true{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object39","default","lingering_potion_of_strength","lingeringpotionofstrength,","potions,","ITEM","201.66666666666663","false","403.33333333333326","0","1000","true","403.33333333333326","1000000","0","0","splash_potion_of_strength,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]STRENGTH{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object4","default","splash_thick_potion","splashthickpotion,","potions,","ITEM","25.333333333333332","false","50.666666666666664","0","10000","true","50.666666666666664","1000000","0","0","thick_potion,1;gunpowder,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]THICK{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,SPLASH_POTION;metaType,POTION;maxDurability,0;","1.1"
"object40","default","lingering_potion_of_strength_extended","lingeringpotionofstrengthextended,","potions,","ITEM","203.88666666666666","false","407.66666666666663","0","1000","true","407.66666666666663","1000000","0","0","splash_potion_of_strength_extended,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]STRENGTH{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object41","default","lingering_potion_of_strength_2","lingeringpotionofstrength2,","potions,","ITEM","206.99999999999997","false","413.99999999999994","0","1000","true","413.99999999999994","1000000","0","0","splash_potion_of_strength_2,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]STRENGTH{0}isUpgraded[0]true{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object42","default","lingering_potion_of_weakness","lingeringpotionofweakness,","potions,","ITEM","166.99999999999997","false","333.99999999999994","0","1000","true","333.99999999999994","1000000","0","0","splash_potion_of_weakness,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]WEAKNESS{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object43","default","lingering_potion_of_weakness_extended","lingeringpotionofweaknessextended,","potions,","ITEM","169.21999999999997","false","338.33333333333326","0","1000","true","338.33333333333326","1000000","0","0","splash_potion_of_weakness_extended,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]WEAKNESS{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object44","default","lingering_potion_of_luck","lingeringpotionofluck,","potions,","ITEM","153.33333333333331","false","306.66666666666663","0","1000","true","306.66666666666663","1000000","0","0","splash_potion_of_luck,1;dragons_breath,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]LUCK{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,LINGERING_POTION;metaType,POTION;maxDurability,0;","1.1"
"object45","default","uncraftable_tipped_arrow","uncraftabletippedarrow,","arrows,","ITEM","22.041666666666664","false","44.08333333333333","0","1000","true","44.08333333333333","1000000","0","0","lingering_uncraftable_potion,1/8;arrow,1;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]UNCRAFTABLE{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object46","default","arrow_of_splashing","arrowofsplashing,","arrows,","ITEM","10","false","20","0","10000","true","20","1000000","0","1000000","","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]WATER{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object47","default","mundane_tipped_arrow","mundanetippedarrow,","arrows,","ITEM","22.041666666666664","false","44.08333333333333","0","1000","true","44.08333333333333","1000000","0","0","lingering_mundane_potion,1/8;arrow,1;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]MUNDANE{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object48","default","thick_tipped_arrow","thicktippedarrow,","arrows,","ITEM","22.708333333333332","false","45.416666666666664","0","1000","true","45.416666666666664","1000000","0","0","lingering_thick_potion,1/8;arrow,1;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]THICK{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object49","default","awkward_tipped_arrow","awkwardtippedarrow,","arrows,","ITEM","22.874999999999996","false","45.74999999999999","0","1000","true","45.74999999999999","1000000","0","0","arrow,1;lingering_awkward_potion,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]AWKWARD{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object5","default","splash_awkward_potion","splashawkwardpotion,","potions,","ITEM","26.666666666666664","false","53.33333333333333","0","10000","true","53.33333333333333","1000000","0","0","awkward_potion,1;gunpowder,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]AWKWARD{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,SPLASH_POTION;metaType,POTION;maxDurability,0;","1.1"
"object50","default","arrow_of_night_vision","arrowofnightvision,","arrows,","ITEM","28.374999999999996","false","56.74999999999999","0","1000","true","56.74999999999999","1000000","0","0","arrow,1;lingering_potion_of_night_vision,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]NIGHT_VISION{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object51","default","arrow_of_night_vision_extended","arrowofnightvisionextended,","arrows,","ITEM","28.652499999999996","false","57.29166666666666","0","1000","true","57.29166666666666","1000000","0","0","arrow,1;lingering_potion_of_night_vision_extended,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]NIGHT_VISION{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object52","default","arrow_of_invisibility","arrowofinvisibility,","arrows,","ITEM","29.249999999999996","false","58.49999999999999","0","1000","true","58.49999999999999","1000000","0","0","arrow,1;lingering_potion_of_invisibility,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]INVISIBILITY{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object53","default","arrow_of_invisibility_extended","arrowofinvisibilityextended,","arrows,","ITEM","29.527499999999996","false","59.04166666666666","0","1000","true","59.04166666666666","1000000","0","0","arrow,1;lingering_potion_of_invisibility_extended,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]INVISIBILITY{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object54","default","arrow_of_leaping","arrowofleaping,","arrows,","ITEM","35.375","false","70.75","0","1000","true","70.75","1000000","0","0","arrow,1;lingering_potion_of_leaping,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]JUMP{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object55","default","arrow_of_leaping_extended","arrowofleapingextended,","arrows,","ITEM","35.652499999999996","false","71.29166666666666","0","1000","true","71.29166666666666","1000000","0","0","arrow,1;lingering_potion_of_leaping_extended,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]JUMP{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object56","default","arrow_of_leaping_2","arrowofleaping2,","arrows,","ITEM","36.041666666666664","false","72.08333333333333","0","1000","true","72.08333333333333","1000000","0","0","arrow,1;lingering_potion_of_leaping_2,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]JUMP{0}isUpgraded[0]true{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object57","default","arrow_of_fire_resistance","arrowoffireresistance,","arrows,","ITEM","30.166666666666664","false","60.33333333333333","0","1000","true","60.33333333333333","1000000","0","0","arrow,1;lingering_potion_of_fire_resistance,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]FIRE_RESISTANCE{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object58","default","arrow_of_fire_resistance_extended","arrowoffireresistanceextended,","arrows,","ITEM","30.999166666666664","false","61.95833333333333","0","1000","true","61.95833333333333","1000000","0","0","arrow,1;lingering_potion_of_fire_resistance_extended,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]FIRE_RESISTANCE{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object59","default","arrow_of_swiftness","arrowofswiftness,","arrows,","ITEM","23.083333333333332","false","46.166666666666664","0","1000","true","46.166666666666664","1000000","0","0","arrow,1;lingering_potion_of_swiftness,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]SPEED{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object6","default","splash_potion_of_leaping_extended","splashpotionofleapingextended,","potions,","ITEM","128.88666666666666","false","257.66666666666663","0","1000","true","257.66666666666663","1000000","0","0","potion_of_leaping_extended,1;gunpowder,1/3;","amount,1;durability,0;maxStackSize,1;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]JUMP{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,SPLASH_POTION;metaType,POTION;maxDurability,0;","1.1"
"object60","default","arrow_of_swiftness_extended","arrowofswiftnessextended,","arrows,","ITEM","23.360833333333332","false","46.70833333333333","0","1000","true","46.70833333333333","1000000","0","0","arrow,1;lingering_potion_of_swiftness_extended,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]SPEED{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object61","default","arrow_of_swiftness_2","arrowofswiftness2,","arrows,","ITEM","23.749999999999996","false","47.49999999999999","0","1000","true","47.49999999999999","1000000","0","0","arrow,1;lingering_potion_of_swiftness_2,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]SPEED{0}isUpgraded[0]true{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object62","default","arrow_of_slowness","arrowofslowness,","arrows,","ITEM","23.95833333333333","false","47.91666666666666","0","1000","true","47.91666666666666","1000000","0","0","arrow,1;lingering_potion_of_slowness,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]SLOWNESS{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object63","default","arrow_of_slowness_extended","arrowofslownessextended,","arrows,","ITEM","24.235833333333332","false","48.45833333333333","0","1000","true","48.45833333333333","1000000","0","0","arrow,1;lingering_potion_of_slowness_extended,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]SLOWNESS{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object64","default","arrow_of_water_breathing","arrowofwaterbreathing,","arrows,","ITEM","27.041666666666664","false","54.08333333333333","0","1000","true","54.08333333333333","1000000","0","0","arrow,1;lingering_potion_of_water_breathing,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]false{0}potionType[0]WATER_BREATHING{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
"object65","default","arrow_of_water_breathing_extended","arrowofwaterbreathingextended,","arrows,","ITEM","27.319166666666664","false","54.62499999999999","0","1000","true","54.62499999999999","1000000","0","0","arrow,1;lingering_potion_of_water_breathing_extended,1/8;","amount,1;durability,0;maxStackSize,64;data,0;itemMetaData,potionData[1]isExtended[0]true{0}potionType[0]WATER_BREATHING{0}isUpgraded[0]false{0}{1}enchantments[1]{1}itemFlags[1]{1}potionEffects[1]{1}displayName[1]{1}lore[1]{1};isBlank,false;material,TIPPED_ARROW;metaType,POTION;maxDurability,0;","1"
